former_title,former_section,new_section_text
16,628c,T. 10 § 1584
16,628d,T. 10 § 2352
16,628e,"T. 10 §§ 2353, 2357"
16,"628f, 628g","T. 10 §§ 2354, 2355"
16,628h,"T. 10 §§ 174, 2356"
16,630,T. 40 § 751
16,630a,T. 40 § 752
16,630b,T. 40 § 753
16,630c,Rep.
16,630d,T. 40 § 754
16,630e,T. 40 § 755
16,630f,Rep.
16,630g,T. 40 § 756
16,630g–1,T. 40 § 757
16,630g–2,T. 40 § 759
16,630h,T. 40 § 758
16,630i,Elim.
16,630j,Rep.
16,631,"3301, 7301"
16,"631a, 631b(a)",Elim.
16,"631b(b), (c)",3304
16,632 (1st par.),1101
16,632 (2d–4th pars.),1102
16,632 (5th par.),1103
16,633(1),"1301, 3302"
16,633(2)1,3304
16,633(2)2,3318
16,633(2)3,3306
16,633(2)4,3321
16,633(2)5,7321
16,633(2)6,"7152, 7322"
16,633(2)7,"1302, 3304"
16,633(2)8,"2951, 3302"
16,633(2)9,7153
16,633(3),"1302, 1307"
16,633(4),1303
16,633(5),1308
16,633a–633e,Rep.
16,634,1306
16,635 (1st 5 sentences),"1104, 1105"
16,635 (6th sentence),"1105, 3305"
16,635 (7th sentence),3304
16,636,Rep.
16,637,T. 18 § 1917
16,638,"2102, 3304, 3361"
16,638a,Rep.
16,638b,"3307, 3322"
16,639,Rep.
16,640,7352
16,641,3319
16,642,3303
16,642a,2953
16,643–645b,Rep.
16,645c–645e,Elim.
16,646–651b,Rep.
16,652(a),7501
16,652(b),5591–5593
16,652(c),7101
16,652(d),7102
16,652a–652c,5596
16,"653, 654",Rep.
16,655–657,1304
16,658,Elim.
16,659,3327
16,"661–663b, 664–669a, 670–672c, 673–673b",Rep.
16,"673c (1st par., less provisos)",Rep.
16,673c (1st proviso),6102
16,"673c (2d, 3d provisos)",5544
16,"673c (2d par.), 674–678b",Rep.
16,679,Elim.
16,"680–684, 691, 691a, 692–692d, 693 to 693–2, 693a–693d, 694, 649a, 695, 695a, 696, 696a, 697, 697a, 698–698b, 699, 699a, 700, 700a, 701, 701a, 702, 702a, 703, 703a, 704, 704a, 705, 705a, 706, 706a, 707, 707a, 708, 708a, 709–615",Rep.
16,715a,3323
16,"715b–715d, 716–718a, 719, 719–1, 719a, 719b, 720–729a, 730–736c, 737–739b, 740, 740a",Rep.
16,740b–740i,(See former 2281–2288)
16,745–745r,Rep.
16,751,8102
16,752,8117
16,753,8105
16,754,8106
16,"755(a), (b)",8107
16,755(c),8108
16,755(d),8109
16,756(a),8110
16,756(b),8111
16,756(c),8112
16,756(d),8113
16,756a,Rep.
16,757,8116
16,758,8118
16,759(a),8103
16,759(b),8104
16,759(c),3315a
16,760(A),8133
16,760(B),"8101, 8133"
16,760(C)–(G),8133
16,760(H),8101
16,760(I)–(K),8133
16,760(L),T. 18 § 1921
16,760(M),8101
16,761,8134
16,762,8114
16,763,8115
16,764,8135
16,765–767,8119
16,"768, 769",8121
16,770,8122
16,"771, 772, 773(a)",8123
16,773(b),8127; T. 18 § 292
16,773(c),8125
16,774(a),8120
16,774(b),T. 18 § 1922
16,775,8130
16,776,8131
16,777,8132
16,778,8145
16,779,8120
16,780,8126
16,781,8145
16,782,Rep.
16,783,"8145, 8149"
16,784(a),8148
16,"784(b), (c)",7902
16,785,8147
16,786,8124
16,787,8128
16,788,8129
16,789,T. 18 § 1920
16,790,8101
16,791,8131
16,"791–1 to 791–3, 791–4(a)",Rep.
16,791–4(b),8150
16,791a,Rep.
16,791b,Elim.
16,792,Rep.
16,793 (1st par.),8146
16,"793 (2d par., 1st sentence)",8146
16,"793 (2d par., 2d sentence)",8138
16,"793 (2d par., 3d, 4th sentences)",8146
16,793 (3d par.),8146
16,"793 (4th par., 1st sentence)",8138
16,"793 (4th par., 2d sentence)",8136
16,"793 (5th par., 1st through 6th sentences)",8137
16,"793 (5th par., 7th sentence)",8128
16,"793 (5th par., 8th sentence)",8137
16,"793a(a), (b)",8146a
16,793a(c),8101
16,794,"8101, 8139"
16,"795–797a, 798–801",Rep.
16,802,8140
16,803(a)–(c),8141
16,803(d),Rep.
16,803a,8150
16,821–823,Rep.
16,823a,(See former 73c)
16,824–834,Rep.
16,835,5701
16,836,5702
16,837,5704
16,838,5705
16,839,5706
16,840,5707
16,"841, 842",5708
16,851,"1302, 2108"
16,852 (1st 2 sentences),"3309, 3310"
16,852 (less 1st 2 sentences),Elim.
16,853,3311
16,854,"3308, 3312, 3351, 3363, 3504"
16,855,"3306, 3319"
16,856,3313
16,857,"3317, 3318, 3364"
16,858,3320
16,859,3305
16,860,1302
16,861,3501–3503
16,862,3316
16,863,"3315, 7512, 7701"
16,864,"3315, 3318"
16,865,3314
16,"866, 867",Rep.
16,868,"1302, 7701"
16,869,3320
16,901(a),5541
16,901(b),Rep.
16,901(c),T. 2 § 60e–2. Rep. in part.
16,"901(d), (e)",5541
16,902,5541; T. 2 § 60e–2
16,911,5542
16,912,5543
16,"912a, 912b",5542
16,913,5544
16,914,5506
16,921,5545
16,921a,5546
16,922,5546
16,926,5545
16,931,T. 2 § 60e–3
16,932,T. 2 § 60e–4
16,932a,T. 2 § 60e–5
16,932b,T. 2 § 60e–6
16,932c(a)–(c),T. 2 § 60e–7
16,932c(d),8331
16,932d(a)–(c),T. 2 § 60e–8
16,932d(d),8331
16,932d(e),Rep.
16,932d(f),T. 2 § 60e–8
16,932e(a)–(e),T. 2 § 60e–9
16,932e(f),8331
16,932f(a)–(d),T. 2 § 60e–10
16,932f(e),8331
16,932f(f),T. 2 § 60e–10
16,932f(g),Rep.
16,932g(a)–(c),T. 2 § 60e–11
16,932g(d),8331
16,932g(e),T. 2 § 60e–11
16,"932h(a), (b)",T. 2 § 60e–12
16,932h(c),8331
16,932h(d),T. 2 § 60e–12
16,"932i(a), (b)",T. 2 § 60e–13
16,932i(c),8331
16,"932i(d), (e)",T. 2 § 60e–13
16,933,5544; T. 2 § 60e–2b
16,933a,T. 31 § 46a (See Rev. T. 31 Table)
16,"934, 935",Rep.
16,941,5549
16,942–942b,Rep.
16,943,5547
16,943a,Rep.
16,944(a),6101
16,"944(b), (c)",5504
16,944(d),"5504, 6101"
16,945,"5504, 5548, 6101"
16,946,5342
16,947–954,Rep.
16,955,T. 2 § 60e–4a
16,956–958,Rep.
16,1001,551
16,1002,552
16,1003,553
16,1004,554
16,1005,555
16,1006,556
16,1007,557
16,1008,558
16,1009,701–706
16,1010 (1st sentence),3105
16,1010 (2d sentence),7521
16,1010 (3d sentence),"4301, 5335, 5362"
16,1010 (4th sentence),3344
16,1010 (5th sentence),1305
16,1011,559
16,1012–1014,500
16,1031–1040,T. 28 §§ 2341–2350
16,1041,T. 28 § 2352
16,1042,T. 28 § 2351
16,1045(a)–(d),Elim.
16,1045(e),571
16,1045a,572
16,1045b,573
16,1045c,574
16,1045d,575
16,1045e,576
16,1051,"5352, 5353"
16,1052,5351
16,1053,8144
16,1054,"8331, 8332"
16,1055,5354
16,1056,Rep.
16,1057,5355
16,1058,5356
16,1071,5101
16,"1072, 1072a",5115
16,1073,Rep.
16,1074,7154
16,1075,Rep.
16,1076,Elim.
16,1081,5102
16,1082,"5102, 5341, 5342"
16,1083,5103
16,1084(a),T. 2 § 60e–2a
16,"1084(b), (c)","5102, 5103"
16,1085,305
16,1091,5102
16,"1092, 1093",5106
16,1094,5105
16,1101,5112
16,1102,"5107, 5110"
16,1103,5110
16,1104,5111
16,1105(a)–(l),"3324, 5108"
16,1105(m),Rep.
16,1105a,5114
16,1105b,Elim.
16,1106,5113
16,1107,5337
16,"1111, 1112",5104
16,1113,5332
16,1114–1116,Rep.
16,1117,5595
16,1121,5335
16,1122,5336
16,1123,"5335, 5336"
16,"1124, 1125",Rep.
16,1131,5333
16,1132,5334
16,1133,5333
16,1134,5545
16,"1141, 1142",Rep.
16,1151,305
16,"1152, 1153",Rep.
16,1161,"3104, 3325, 5361"
16,1162(a),3325
16,1162(b),5361
16,1162(c),3104
16,1163,3104
16,1171,5301
16,1172,5302
16,1173,5303
16,1174,5304
16,1181,5343
16,1182(a),"5344, 5581"
16,1182(b),8331
16,1182(c),5344
16,1183,8704
16,1184,Rep.
16,2001,4301
16,2002,4302
16,2003,4307
16,2004,4303
16,2005,4304
16,2006,4305
16,2007(a),4308
16,2007(b)–(d),4306
16,2061,"5508, 6301, 6305"
16,2061a,"5551, 6302"
16,"2062(a), (b)",6303
16,"2062(c), (d)",6304
16,2062(e),6303
16,2062(f),6305
16,2062(g),6310
16,2062(h),6302
16,2062(i),6303
16,"2062a, 2062b",Rep.
16,2063,6307
16,2064(a)–(c),6302
16,2064(d),6309
16,2064(e),6308
16,2065,6311
16,2066(a),6304
16,2066(b)–(d),Rep.
16,2067,6301
16,2068–2070,Rep.
16,2071,6324
16,2091(a),"8701, 8716"
16,2091(b),8701
16,2091(c),8706
16,2091(d),"8701, 8716"
16,2092(a)–(c),8704
16,2092(d),Rep.
16,2093,8705
16,2094(a) (1st par.),8707
16,2094(a) (2d par.),8702
16,2094(b),8708
16,"2094(c), (d)",8714. Elim. in part.
16,2095,8706
16,2096,"8709, 8710"
16,2097,"8711, 8712"
16,2098,8703
16,2099,Elim.
16,2100,8716. Elim. in part.
16,2101,8713. Elim. in part.
16,2102,1308. Elim. in part.
16,2103,8715. Elim. in part.
16,2121,"1308, 4506"
16,2122,4501
16,2123(a),4503
16,2123(b),4504
16,2123(c),4505
16,"2123(d), (e)",4502
16,2123(f),3362
16,2123(g),4502
16,2131,5901
16,2132,"5901, 8331"
16,2133,5901
16,2134,5902
16,2151,T. 10 § 1481
16,"2152, 2153","T. 10 §§ 1481, 1482"
16,2154,T. 10 § 1481
16,2155–2160,T. 10 §§ 1483–1488
16,"2161, 2162",T. 10 § 1482
16,2163,Rep.
16,2171,T. 42 § 1973cc–1
16,2172,T. 42 § 1973cc–2
16,2173,T. 42 § 1973cc–3
16,2181,T. 42 § 1973cc–11
16,2182,T. 42 § 1973cc–12
16,2183,T. 42 § 1973cc–13
16,2184,T. 42 § 1973cc–14
16,2185,T. 42 § 1973cc–15
16,2191,T. 42 § 1973cc–21
16,2192,T. 42 § 1973cc–22
16,2193,T. 42 § 1973cc–23
16,2194,T. 42 § 1973cc–24
16,2195,T. 42 § 1973cc–25
16,2196,T. 42 § 1973cc–26
16,2201–2209,Rep.
16,2210,5311
16,2211(a),5312
16,2211(b)(1)–(14),5313
16,2211(b)(15) (less proviso),Elim.
16,2211(b)(15) (proviso),5314
16,2211(b)(16)–(19),5313
16,2211(c)(1)–(38),5314
16,2211(c)(39) (less proviso),Elim.
16,2211(c)(39) (proviso),5315
16,2211(c)(40)–(45),5314
16,2211(c)(46) (less proviso),Elim.
16,2211(c)(46) (proviso),5315
16,2211(c)(47),5314
16,2211(d),5315
16,2211(e),5316
16,2211(f),5317
16,2211(g),"5315, 5316"
16,2212,5363
16,2213,5364
16,2251(a)–(g),8331
16,2251(h)–(j),8341
16,2251(k)–(t),8331
16,2252(a)–(d),8331
16,2252(e),8347
16,2252(f),"8331, 8347"
16,2252(g),"8331, 8332"
16,2252(h),"8331, 8332, 8347"
16,2253(a)–(e),8332
16,"2253(f), (g)",8333
16,2253(h)–(j),8332
16,2254,8334
16,2255,8335
16,2256(a)–(e),8336
16,2256(f),"8333, 8336"
16,2257,8337
16,2258,8338
16,2259,8339
16,2260,8341
16,2261,8342
16,2262,8343
16,2263(a),3323
16,"2263(b), (c)",8344
16,2264,8345
16,2265,8346
16,2266(a)–(e),8347
16,2266(f),1308
16,2266(g),8347
16,2267,8348
16,2268,8340
16,2281,8311
16,2282,8312
16,2283(a),8314
16,"2283(b), (c)",8315
16,2283a,8313
16,"2284(a), (b)",8316
16,"2284(c), (d)",8317
16,2284a(a),8317
16,2284a(b),8316
16,"2285(a), (b)",8318
16,2285(c),8320
16,2286,8321
16,2287,8319
16,2288,8322
16,2301(1)–(3),Elim.
16,2301(4),4117
16,2302,4101
16,2303,4102
16,2304,4113
16,2305,4118
16,2306,4103
16,2307,4104
16,2308,4105
16,2309,4109
16,2310,4108
16,2311,4106
16,"2312, 2313",4107
16,2314,4114
16,2315,4115
16,2316,4116
16,2317(a),4113
16,"2317(b), (c)",1308
16,2318(a),4111
16,2318(b),4110
16,2318(c),4111
16,2318(d),4107
16,2318(e),4117
16,2319,4112
16,2331,"3343, 3581"
16,2332,3343
16,2333,"3582, 3583"
16,2334,3584
16,2351–2356,T. 20 §§ 901–906
16,2357,5334
16,2358(a),"5541, 6301"
16,2358(b),T. 20 § 907
16,2358(c),"8331, 8701"
16,2371–2379,T. 42 §§ 4271–4279
16,3001,8901
16,3002(a)–(f),"8901, 8905, 8913"
16,3002(g),Rep.
16,3003,8903
16,3004,8904
16,3005,8902
16,3006,8906
16,3007,8909
16,3008(a),Rep.
16,3008(b),8909
16,"3009(a), (b)",8913
16,3009(c),8908
16,3009(d),8907
16,3010,8910
16,3011,1308
16,3012,8911
16,3013(a),"1104, 5109"
16,3013(b),Rep.
16,3014,8912
16,3031,Elim.
16,3032,5921
16,3033–3035,5922
16,3036,5923
16,3037,5924
16,3038,5925
16,3039,5913
16,3051–3060,Elim.
16,3071,5521
16,3072,5522
16,3073,5523
16,3074,5524
16,3075,5525
16,3076,5527
16,3077,Rep.
16,3078,5526
16,3101,"3326, 3501, 5531, 6303. Elim. in part."
16,3102(a)–(e),5532
16,3102(f)–(h),Elim.
16,3103,3326
16,3104,Elim.
16,3105(a)–(d),5533
16,3105(e),Elim.
16,3105(f),5533
16,3121–3127,5911
16,FACA § 1,Elim.
16,FACA § 2,1002
16,FACA § 3,1001
16,FACA § 4,1003
16,FACA § 5,1004
16,"FACA § 6(a), (b)",1005
16,FACA § 6(c),Rep.
16,FACA § 7,1006
16,FACA § 8,1007
16,FACA § 9,1008
16,FACA § 10,1009
16,FACA § 11,1010
16,FACA § 12,1011
16,FACA § 13,1012
16,FACA § 14,1013
16,FACA § 15,1014
16,FACA § 16,Elim.
16,IGA § 1,Elim.
16,IGA § 2,402
16,IGA § 3,403
16,"IGA § 3 note (Pub. L. 110–409, § 4(a)(3))",423(a)
16,"IGA § 3 note (Pub. L. 110–409, § 4(b)(1))",423(b)
16,"IGA § 3 note (Pub. L. 110–409, § 4(b)(2))",Rep.
16,"IGA § 3 note (Pub. L. 110–409, § 4(c))",423(c)
16,IGA § 4,404
16,IGA § 5,405
16,IGA § 6,406
16,IGA § 7,407
16,IGA § 8,408
16,"IGA § 8A(a), (b)",Elim.
16,IGA § 8A(c),409(b)
16,IGA § 8A(d),409(c)
16,IGA § 8A(e),409(d)
16,IGA § 8A(f),409(a)
16,IGA § 8B,410
16,IGA § 8C,411
16,IGA § 8D,412
16,IGA § 8E,413
16,IGA § 8F,414
16,IGA § 8G,415
16,IGA § 8H,416
16,IGA § 8I,417
16,IGA § 8J,418
16,IGA § 8K,(Previously repealed)
16,IGA § 8L,419
16,IGA § 8M,420
16,IGA § 8N,421
16,IGA § 9,422
16,IGA § 10,Elim.
16,IGA § 11,424(a)–(e)(3)
16,IGA § 12,401
16,IGA § 13,Elim.
16,EGA § 101,13103
16,"EGA § 101 note (Pub. L. 95–521, [§ 1])",Elim.
16,EGA § 102,13104
16,EGA § 103,13105
16,EGA § 104,13106
16,EGA § 105,13107
16,EGA § 106,13108
16,EGA § 107,13109
16,EGA § 108,13110
16,EGA § 109,13101
16,EGA § 110,13111
16,EGA § 111,13102
16,EGA § 112,(Previously repealed)
16,EGA §§ 201 to 212,(Previously repealed)
16,EGA §§ 301 to 309,(Previously repealed)
16,EGA § 401,13121
16,EGA § 402,13122
16,EGA § 403,13123
16,EGA § 404,13124
16,EGA § 405,13125
16,EGA § 406,Elim.
16,EGA § 407,Elim.
16,EGA § 408,13126
16,EGA § 501,13143
16,EGA § 502,13144
16,EGA § 503,13142
16,EGA § 504,13145
16,EGA § 505,13141
16,1,1
16,2,2
16,3,3
16,4,4
16,5,5
16,6,6
16,7,7
16,8,8
16,9,9
16,10,10
16,11,11
16,12,12
16,13,13
16,14,14
16,15,15
16,1,1
16,2,2
16,3,3
16,4,4
16,5,5
16,6,6
16,7,7
16,8,8
16,9,9
16,10,10
16,11,11
16,12,12
16,13,13
16,14,Rep.
16,15,14
16,1,Rep.
16,1a(a),3001
16,1a(b),101
16,"1a(c), (d)",Rep.
16,1b,3062
16,1c,3075
16,"1d, 1e",3074
16,1f,Rep.
16,1g(a),3063
16,1g(b),3064
16,1g(c)–(f),3065
16,2–10,Rep.
16,11,3536
16,12–14,Rep.
16,15,T. 18 § 1385
16,15a,"4711, 9711"
16,16,"3061, 8061"
16,16a,"3492, 8492"
16,"17, 17a",Rep.
16,18,T. 37 § 31a (See Rev. T. 37 Table)
16,19,1031
16,19a,4833
16,20,"3062, 8062"
16,20a,"4503, 4531, 9503, 9531"
16,20b,122
16,20c,Rep.
16,20i,3062
16,20j(a),3201
16,20j(b),"3205, 3213"
16,20j(c),3225
16,20j(d),"3222, 3223"
16,20r,8062
16,20s(a),8201
16,20s(b),"8205, 8213"
16,20s(c),8225
16,20s(d),"8222, 8223"
16,20t,8062
16,21,Rep.
16,21a,3031
16,21b,3034
16,21c,3035
16,21d,3034
16,21e,3032
16,21f,3036
16,21g,3039
16,21h,"3037, 3040"
16,"22, 22a",Rep.
16,"23, 23a",Rep.
16,24–32a,Rep.
16,"33, 33a",Rep.
16,34–37,Rep.
16,38,"3033, 3034, 8033, 8034"
16,"41, 42",Rep.
16,51,Rep.
16,52,4024
16,53,Rep.
16,61,Rep.
16,61–1,"3072, 3209, 3210"
16,61a,3037
16,62,"3037, 8072"
16,62a,3037
16,"63, 64",Rep.
16,65,3292
16,66–70c,Rep.
16,"71, 72",Rep.
16,72a,(See former 1195a)
16,73,(See former 1377)
16,74,Elim.
16,75,(See former 1259d)
16,76,(See former 1259e)
16,77,Elim.
16,"81, 81a",Rep.
16,81–1,3067–3070
16,81–2,"3311, 3685, 3818, 8067, 8685, 8818"
16,82,"3579, 8579"
16,83,Rep.
16,91,Rep.
16,91a (less (c)–(f)),"3294, 8294"
16,91a(c),3294 nt.
16,91a(d),"3444, 8444"
16,91a(e),"3452, 8452"
16,91a(f),5652a
16,91b,Rep.
16,"92, 92a",Rep.
16,93,"3289, 8289"
16,94,Rep.
16,95,(See former 82)
16,96,"3546, 8546"
16,97–100,Rep.
16,101–103,"3302, 8302"
16,104,Rep.
16,"105, 106",3539
16,"107, 108","4022, 9022"
16,121,Rep.
16,121a (less (c)–(f)),"3294, 8294"
16,121a(c),3294 nt.
16,121a(d),"3444, 8444"
16,121a(e),"3452, 8452"
16,121a(f),5652a
16,121b,Rep.
16,122–124,Rep.
16,125,3302
16,126–131,Rep.
16,141,Rep.
16,142,Rep. in part. Elim. in part.
16,143,Rep.
16,143a,"3302, 8302"
16,"144, 145",Rep.
16,"145a, 145a–1",Rep.
16,146,Rep.
16,151,Rep.
16,152,Rep. in part. Elim. in part.
16,153–156,Rep.
16,156a,"3068, 3209"
16,156b,3068
16,156c,"3504, 3962, 3991"
16,156d,3068
16,156e,"3287, 3290"
16,156f–156i,Rep.
16,161–165,Rep.
16,166(a),"3069, 3206, 8206"
16,166(b),3069
16,166(c),"3291, 8291"
16,166(d),Rep. See 3291(c)
16,166a(a),"3070, 3207, 8207"
16,166a(b),3070
16,166a(c),"3291, 8291"
16,166a(d),Rep. See 3291(c)
16,166b to 166b–2,Rep.
16,166b–3,"8067, 8209, 8296, 8579, 8683, 8963"
16,166c to 166d–1,Rep.
16,166e(a),"3574, 3579, 8574, 8579"
16,"166e(b), (c)",Rep.
16,166f,"3206, 3207, 3212, 3304, 8206, 8207, 8212, 8304"
16,"166g(a), (b)","3504, 3881, 3882, 3887, 3912, 3928, 3962, 3991, 8881, 8882, 8887, 8912, 8928, 8891"
16,166g(c),Rep.
16,166h,Rep.
16,166i,"3683, 8683"
16,166j,"3818, 8818"
16,166k,3205
16,166l,Rep.
16,171–177,Rep.
16,181,"3036, 3040, 3074, 3209, 3216"
16,181a,"3040, 3209, 3493; T. 33 § 583a"
16,181b,3038
16,181c,3535
16,181d,3535 nt.
16,182–186,Rep.
16,187,Elim.
16,188,Rep.
16,189 (1st sent.),Elim.
16,189 (less 1st sent.),3534
16,190,3534
16,190a,"T. 33 §§ 575, 701b–9"
16,190b,"T. 33 §§ 576, 701b–10"
16,191–196,Rep.
16,"197, 197a",Elim.
16,198,T. 50 § 64a
16,199,(See former 190a)
16,"211, 212",Rep.
16,213,Elim.
16,"214, 215",Rep.
16,"221, 222",Rep.
16,223,Elim.
16,231,Rep.
16,231a,3073
16,232,"3293, 8293"
16,233,Rep. in part. Elim. in part.
16,234,Rep.
16,235,"3581, 8581"
16,"236, 237",Rep.
16,"238, 239","3547, 8547"
16,240,Rep.
16,251–253,Rep.
16,"261, 262",Rep.
16,271–277,Rep.
16,281–283,Rep.
16,291–291b,Rep.
16,"291c, 291c–1","3691, 8691"
16,291d,"3692, 8692"
16,291e,"3691, 8691"
16,"291f, 291f–1",Rep.
16,291f–2,8257
16,291g,Rep.
16,292,Rep.
16,"292–1, 292a",Rep.
16,"292a–1, 292a–3",Rep.
16,292b to 292b–3,Rep.
16,292c,8537
16,292c–1,9305
16,"292d, 293",Rep.
16,294,8577
16,295,Rep.
16,"296, 296a",9303
16,297,Rep.
16,297a,8257
16,"298, 298a",Rep.
16,298a–1,9304
16,298b,"4656, 9656"
16,298c,"4628, 9628"
16,299,"8257, 8356, 8817"
16,299a–299d,Rep.
16,299e,8356
16,300,Rep.
16,300a–300c,Elim.
16,"301, 302",Rep.
16,303,Rep.
16,304,Rep. See T. 37 § 402(a)–(c)
16,304a,Rep.
16,304b,Rep. See T. 37 § 402(a)–(c)
16,"305, 306",Rep.
16,307,Elim.
16,"308, 308a",Rep.
16,309,Elim.
16,"310(a), (b)",2271
16,310(c),2272
16,310(d),2273
16,310(e),"2271, 2272"
16,"310(f), (g)",2272
16,310(h),2271
16,310(i),2273
16,310(j),"2272, 2279"
16,310(k),2274
16,"310(l), (m)",2276
16,310(n),2272
16,310(o),2277
16,310(p),2276
16,310(q),Rep.
16,310(r),Elim.
16,310(s),2271
16,310(t),2275
16,311,2382
16,312,2278
16,313,Rep.
16,"316, 316–1",3071
16,316a,"3209, 3215"
16,316b,"3071, 3504, 3962, 3991"
16,316c(a),3311
16,316c(b),Rep.
16,316c(c),3211
16,316d,3580
16,316e,3685
16,321,Rep. See 3063 nt.
16,321a,Elim.
16,322–332,Rep.
16,333,Elim.
16,"334, 335",Rep.
16,336,Elim.
16,337–343,Rep.
16,351–353,Rep.
16,354,"3355, 8355"
16,"355, 355a",Rep.
16,356–359a,Rep.
16,"360, 361",Rep.
16,361a,Rep.
16,361b,Rep.
16,"362, 362a",Rep.
16,363–365,Rep.
16,366,Rep.
16,367,Elim.
16,"367a, 368",Rep.
16,"369, 369a",Rep.
16,369b,684
16,370,Rep.
16,371,"Rep. See T. 5 §§ 3551, 6323(a), (b)"
16,371a,"Rep. See T. 5 § 6323(a), (b)"
16,371b,"Rep. See T. 5 §§ 502, 5534"
16,371c,Elim.
16,372–375,Rep.
16,376,3357
16,"377, 378",Rep.
16,"381, 382","4382, 9382"
16,"383, 384","4383, 9383"
16,385,"4384, 9384"
16,385a,"4387, 9387"
16,385b,4387
16,386,"3540, 8540"
16,386a,"4387, 9387"
16,"387, 387a","4387, 9387"
16,388,Rep.
16,389,"4386, 9386. Rep. in part."
16,390,"4386, 9386"
16,391,Elim.
16,421–424,Rep.
16,425,(See former 628–1)
16,"426, 427",Rep.
16,441,"4385, 9385"
16,442,"4411–4414, 9411–9414"
16,443,"4385, 9385"
16,444,(See former 387a)
16,445,Rep.
16,451–455,Rep.
16,455a–455c,"3722, 8722"
16,455d,Rep.
16,455e,"3723, 8723; T. 32 § 320"
16,455f,Rep.
16,456,"3687, 3688, 3721, 8687, 8688, 8721"
16,456–1,3687 nt.
16,456–2,Rep.
16,"456a, 457",Rep.
16,481,3205
16,481a,Rep.
16,481b,Rep.
16,482–482c,Rep.
16,"483, 484",Rep.
16,484a,"3814, 8814"
16,"485, 486",Rep.
16,486a,"4353, 9353. Rep. in part. See 4353 nt."
16,"487, 487a",Rep.
16,"488, 489",Rep.
16,"490, 491","3302, 8302"
16,491a–491c,1521
16,491c–1,1521 nt.
16,491d,1523
16,492–494,Rep.
16,495,"3544, 8544"
16,496,Rep.
16,497,"3545, 8545"
16,498,"3543, 8543"
16,498a,Rep.
16,499,"3446, 8446"
16,"499a, 499b",Rep.
16,500,"3681, 8681"
16,501,Elim.
16,502–504,Rep.
16,505–505e,Rep.
16,506(a),"3281, 3284, 8281, 8284"
16,506(b),"3282, 3283"
16,506(c),"3283, 3533"
16,506(d),"3209, 8209"
16,"506(e), (f)",Rep.
16,506a(a),"3210, 8210"
16,"506a(b), (c)","3573, 8573"
16,506b(a),Rep.
16,506b(b),"3066, 3531, 8066, 8531"
16,506b(c),711. Rep. in part. See T. 37 § 414
16,506b(d),"3962, 3991, 8962, 8991. Rep. in part. See 3962 nt."
16,506c(a),"3284, 8284"
16,506c(b),"3285, 8285"
16,506c(c),"3287, 8287"
16,506c(d),"3288, 3295, 8288, 8295"
16,506c(e),"3286, 8286"
16,506c(f),"3212, 3287, 3574, 4353, 8212, 8287, 8574, 9353"
16,506c(g),Rep.
16,506c–1,Rep.
16,506c–2(a),Rep. See 3284
16,506c–2(b),3285
16,506c–3,3286
16,506c–4(a),3287. Rep. in part. See 3287 nt.
16,506c–4(b),3287
16,506c–4(c),"3212, 3287, 3574, 4353"
16,506c–5,"3288, 3295"
16,506c–6,"3888, 3927"
16,506c–7,"3285–3288, 3295, 3314. Rep. in part. See 3287 nt."
16,506c–8,Rep.
16,506c–9,3314
16,506c–10,Rep. See 3287 nt.
16,"506d(a), (b)","3442, 8442"
16,506d(c),"3442, 3572, 8442, 8572"
16,506d(d),"3443, 8443"
16,506d(e),"3444, 8444"
16,506d(f),"3447, 8447"
16,506d(g),Rep.
16,506d(h),"3491, 8491"
16,506d(i),"3441, 8441"
16,506d–1 to 506d–3,3202
16,506d–4,686
16,507,"3578, 8578"
16,507a,"3576, 5954, 8576"
16,511,"3571, 8571"
16,"512, 512a",Rep.
16,513,"3395, 3445, 3447, 8395, 8445, 8447"
16,514,Rep.
16,515,744
16,516,Rep.
16,517,741
16,521–528,Rep.
16,531–534,Rep.
16,"535, 535a",4301
16,536–539,Rep.
16,540,712
16,541,Elim.
16,"551, 551a",Rep.
16,552–552c,Rep.
16,553–553b,Rep.
16,"554, 555",Rep.
16,555a,"3302, 3309, 8302, 8309"
16,556,"3309, 8309"
16,556a,"3302, 3309, 8302, 8309"
16,557,Rep.
16,558,"3312, 3394, 3451, 8312, 8394, 8451"
16,559(a),"3296, 8296"
16,559(b),"3211, 3212, 8211, 8212"
16,559(c),"3296, 8296"
16,559(d),"3296, 3574, 8296, 8574"
16,559(e),Rep.
16,559a(a),"3297, 3308, 8297, 8308"
16,559a(b),"3313, 8313"
16,559a(c),"3297, 8297"
16,559a(d),Rep.
16,559b,"3212, 3298, 8212, 8298"
16,559c(a)–(d),"3299, 8299"
16,559c(e),"3300, 8300"
16,559c(f),"3299, 8299"
16,559c(g),"3303, 8303"
16,559c(h),"3303, 3913, 8303, 8913"
16,559c(i),"3913, 8913"
16,559c(j),"3299, 8299"
16,559c(k),"3212, 3299, 8212, 8299"
16,559c(l),8301
16,559c(m),Rep.
16,559c–1,3299
16,559d,"3305, 8305"
16,559e,"3306, 8306"
16,559f,"3307, 8307"
16,559g,"3036, 3212"
16,"559h, 559i",Rep.
16,559j,3296
16,559k,3818
16,559l–559o,Rep.
16,571–575,Rep.
16,576,"3544, 8544"
16,576a,Rep.
16,577,"3544, 8544"
16,"578, 579",Rep.
